School,Year,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
Coppin State,2012-2013,32,8,24,0.250,-12.64,-4.19,,5,11,,4,7,,4,15,,2035,2277,,69.3,90.3,0.320,0.409,0.470,41.2,47.7,11.1,4.9,0.431,17.9,29.3,0.223
Cornell,2012-2013,31,13,18,0.419,-7.25,-2.35,,5,9,,4,10,,7,8,,2040,2168,,67.2,98.0,0.303,0.353,0.516,47.0,49.7,10.1,10.7,0.484,17.3,28.5,0.213
Creighton NCAA,2012-2013,36,28,8,0.778,16.43,5.15,,13,5,,15,2,,7,5,,2680,2274,,65.0,114.5,0.342,0.394,0.612,51.6,64.6,7.4,6.6,0.582,16.8,28.8,0.260
Dartmouth,2012-2013,28,9,19,0.321,-9.20,-3.16,,5,9,,6,7,,3,12,,1719,1844,,64.1,95.3,0.340,0.322,0.504,46.6,49.7,10.8,7.6,0.462,18.2,29.1,0.248
Davidson NCAA,2012-2013,34,26,8,0.765,7.30,-3.43,,17,1,,12,1,,9,4,,2490,2110,,64.8,112.7,0.388,0.383,0.580,49.3,56.5,8.6,7.6,0.532,14.7,29.0,0.309
Dayton,2012-2013,31,17,14,0.548,9.37,4.28,,7,9,,13,4,,2,8,,2225,2067,,66.4,107.3,0.397,0.286,0.565,50.8,55.1,8.3,7.2,0.530,18.6,35.2,0.284
Delaware,2012-2013,33,19,14,0.576,-0.76,-0.79,,13,5,,9,4,,8,7,,2276,2275,,66.6,101.9,0.420,0.254,0.518,49.8,41.1,8.0,11.0,0.463,16.0,33.1,0.316
Delaware State,2012-2013,33,15,18,0.455,-11.18,-5.89,,8,8,,8,3,,5,12,,1997,2094,,62.3,95.4,0.332,0.359,0.498,45.3,46.0,10.9,14.6,0.462,18.4,33.0,0.229
Denver,2012-2013,32,22,10,0.688,9.18,0.24,,16,2,,14,2,,8,7,,2076,1790,,59.7,108.2,0.312,0.436,0.587,42.2,69.8,15.0,13.3,0.562,16.8,22.7,0.225
DePaul,2012-2013,32,11,21,0.344,1.71,5.61,,2,16,,7,10,,4,8,,2284,2409,,71.4,98.8,0.317,0.266,0.509,44.3,51.9,11.5,9.5,0.474,16.9,31.7,0.223
Detroit Mercy,2012-2013,33,20,13,0.606,6.72,1.62,,12,4,,13,2,,7,10,,2568,2340,,70.1,111.0,0.357,0.344,0.551,47.3,53.0,11.8,9.4,0.515,13.4,32.1,0.260
Drake,2012-2013,32,15,17,0.469,3.42,5.13,,7,11,,9,6,,4,7,,2296,2319,,68.5,103.6,0.376,0.416,0.562,45.8,55.9,8.3,6.1,0.528,17.7,24.5,0.270
Drexel,2012-2013,31,13,18,0.419,-1.06,-0.96,,9,9,,5,9,,7,6,,1953,1956,,61.4,100.6,0.335,0.327,0.510,50.6,53.4,8.1,5.5,0.467,16.1,33.3,0.250
Duke NCAA,2012-2013,36,30,6,0.833,21.46,9.57,,14,4,,16,0,,5,4,,2778,2350,,68.2,113.1,0.392,0.333,0.576,47.3,53.6,9.4,9.0,0.539,13.7,28.8,0.289
Duquesne,2012-2013,30,8,22,0.267,-4.52,3.51,,1,15,,6,9,,2,12,,2028,2269,,69.4,96.7,0.317,0.413,0.505,45.9,53.6,7.4,9.0,0.479,17.9,30.9,0.204
East Carolina,2012-2013,35,23,12,0.657,2.57,0.82,,9,7,,17,4,,6,7,,2679,2484,,70.0,108.2,0.385,0.385,0.555,46.8,65.4,11.3,10.0,0.519,15.5,30.6,0.275
East Tennessee State,2012-2013,32,10,22,0.313,-11.53,-2.11,,8,10,,5,8,,5,11,,1994,2284,,66.1,93.8,0.316,0.364,0.495,43.3,45.6,9.6,7.1,0.464,17.4,27.7,0.211
Eastern Illinois,2012-2013,32,11,21,0.344,-8.92,-5.08,,6,10,,5,9,,4,11,,1933,2055,,60.7,99.1,0.342,0.346,0.526,47.0,60.8,10.6,7.3,0.497,18.3,30.4,0.227
Eastern Kentucky,2012-2013,35,25,10,0.714,1.70,-3.88,,12,4,,15,1,,9,8,,2586,2303,,65.6,111.8,0.338,0.455,0.585,43.1,58.8,13.4,6.7,0.547,15.8,28.5,0.264
Eastern Michigan,2012-2013,34,16,18,0.471,-6.25,-1.25,,7,9,,13,5,,2,12,,1926,2011,,61.0,92.5,0.304,0.286,0.480,46.4,51.9,12.9,17.4,0.448,19.1,35.0,0.204
Eastern Washington,2012-2013,31,10,21,0.323,-10.87,-5.58,,7,13,,7,7,,2,13,,2146,2310,,68.4,99.6,0.320,0.428,0.514,45.2,55.1,7.6,13.0,0.488,16.6,29.4,0.210
Elon,2012-2013,33,21,12,0.636,-3.55,-5.16,,13,5,,12,3,,8,8,,2273,2144,,66.7,102.1,0.288,0.398,0.531,46.6,54.9,9.8,8.9,0.501,15.2,26.5,0.205
Evansville,2012-2013,36,21,15,0.583,5.26,2.91,,10,8,,15,3,,5,11,,2490,2374,,65.7,104.2,0.317,0.275,0.526,47.2,63.8,8.9,8.4,0.488,14.6,30.2,0.235
Fairfield,2012-2013,35,19,16,0.543,-0.53,-1.99,,9,9,,6,5,,8,10,,2122,2071,,62.0,97.0,0.289,0.341,0.506,48.1,57.1,11.3,10.3,0.477,18.3,33.6,0.198
FDU,2012-2013,31,7,24,0.226,-17.99,-4.64,,2,16,,2,10,,3,14,,2034,2448,,69.2,94.1,0.352,0.324,0.520,41.2,55.8,8.3,7.9,0.489,19.9,26.2,0.236
Florida NCAA,2012-2013,37,29,8,0.784,23.88,6.85,,14,4,,15,0,,7,5,,2642,2012,,62.9,113.5,0.310,0.395,0.573,51.4,56.3,11.4,9.4,0.552,14.8,33.4,0.210
Florida A&M,2012-2013,31,8,23,0.258,-16.11,-6.17,,5,11,,6,4,,1,17,,2015,2235,,70.2,91.2,0.328,0.303,0.471,43.2,46.4,11.6,8.3,0.442,18.5,32.1,0.206
Florida Atlantic,2012-2013,32,14,18,0.438,-5.84,-2.45,,9,11,,11,4,,3,13,,2092,2164,,66.3,97.2,0.356,0.312,0.516,48.0,44.0,7.8,12.4,0.478,19.4,32.9,0.250
Florida Gulf Coast NCAA,2012-2013,37,26,11,0.703,3.01,-1.82,,13,5,,15,1,,6,9,,2696,2469,,69.5,103.8,0.348,0.342,0.548,48.3,53.6,12.7,10.5,0.521,18.1,32.2,0.235
Florida International,2012-2013,32,18,14,0.563,-2.05,-2.08,,11,9,,10,3,,6,10,,2210,2209,,69.6,99.3,0.358,0.375,0.526,44.7,48.2,13.4,7.9,0.489,18.7,31.3,0.253
Florida State,2012-2013,34,18,16,0.529,5.71,7.26,,9,9,,10,8,,3,7,,2278,2331,,66.3,101.0,0.404,0.320,0.544,45.6,49.4,9.3,13.5,0.499,19.2,30.9,0.297
Fordham,2012-2013,31,7,24,0.226,-6.88,4.60,,3,13,,4,7,,1,15,,1997,2353,,68.8,93.6,0.327,0.303,0.484,49.4,52.5,7.2,11.1,0.449,19.1,35.9,0.220
Fresno State,2012-2013,30,11,19,0.367,3.19,6.44,,5,11,,6,8,,5,10,,1798,1829,,62.1,95.7,0.379,0.334,0.487,44.5,45.1,11.5,10.1,0.448,15.8,30.1,0.253
Furman,2012-2013,31,7,24,0.226,-17.42,-5.25,,3,15,,5,9,,1,14,,1869,2180,,64.7,93.2,0.359,0.358,0.505,45.1,52.8,8.2,9.6,0.467,19.6,28.6,0.248
Gardner-Webb,2012-2013,34,21,13,0.618,-3.17,-5.88,,11,5,,12,3,,6,9,,2236,2066,,64.2,100.5,0.347,0.312,0.513,49.9,55.4,12.0,7.6,0.474,17.4,35.9,0.248
George Mason,2012-2013,38,22,16,0.579,2.03,-0.15,,10,8,,10,7,,8,6,,2587,2504,,65.8,102.4,0.353,0.278,0.525,48.2,51.3,11.1,8.1,0.485,17.3,35.0,0.256
George Washington,2012-2013,30,13,17,0.433,4.24,3.51,,7,9,,7,7,,5,9,,1988,1966,,68.1,96.9,0.404,0.181,0.502,51.4,55.1,11.4,12.4,0.466,19.5,38.2,0.265
Georgetown NCAA,2012-2013,32,25,7,0.781,15.86,7.61,,14,4,,16,1,,6,3,,2070,1806,,62.4,102.0,0.368,0.329,0.541,48.4,64.3,11.8,11.3,0.511,17.6,30.4,0.250
Georgia,2012-2013,32,15,17,0.469,5.39,6.17,,9,9,,12,6,,3,8,,1946,1971,,62.4,95.9,0.450,0.338,0.515,49.8,58.3,8.9,12.5,0.469,19.8,32.1,0.312
Georgia Southern,2012-2013,33,14,19,0.424,-9.62,-4.98,,7,11,,7,6,,5,11,,2050,2148,,63.1,97.4,0.357,0.315,0.509,46.3,44.1,10.8,6.4,0.473,17.8,31.2,0.246
Georgia State,2012-2013,31,15,16,0.484,-2.01,-2.38,,10,8,,9,7,,6,9,,2114,2075,,64.1,105.1,0.348,0.363,0.538,46.2,49.0,11.9,13.1,0.504,15.4,29.5,0.247
Georgia Tech,2012-2013,31,16,15,0.516,6.62,4.69,,6,12,,11,6,,3,7,,1993,1933,,66.3,96.6,0.280,0.304,0.491,50.1,52.5,8.8,11.2,0.468,16.4,32.6,0.178
Gonzaga NCAA,2012-2013,35,32,3,0.914,20.44,4.14,,16,0,,15,1,,10,1,,2696,2095,,65.3,118.0,0.402,0.315,0.585,53.3,55.2,12.1,8.2,0.555,14.6,37.8,0.283
Grambling,2012-2013,28,0,28,0.000,-35.87,-9.19,,0,18,,0,9,,0,18,,1391,2138,,65.6,75.7,0.249,0.319,0.433,39.5,55.9,6.7,5.7,0.411,23.4,28.4,0.146
Green Bay,2012-2013,34,18,16,0.529,1.66,-0.28,,10,6,,12,3,,4,12,,2247,2142,,64.1,102.3,0.398,0.275,0.533,51.3,58.6,9.2,14.0,0.485,17.8,32.5,0.299
Hampton,2012-2013,31,14,17,0.452,-9.32,-7.80,,11,5,,7,7,,7,8,,1936,1983,,68.9,89.2,0.386,0.296,0.473,49.0,51.9,10.6,12.6,0.431,20.5,34.1,0.257
Hartford,2012-2013,31,17,14,0.548,-5.83,-4.70,,10,6,,10,5,,7,8,,1863,1898,,64.2,93.6,0.307,0.446,0.515,43.8,59.2,12.7,5.9,0.483,19.6,26.0,0.214
Harvard NCAA,2012-2013,30,20,10,0.667,3.96,0.17,,11,3,,13,1,,6,8,,2049,1924,,63.9,105.6,0.489,0.337,0.583,46.3,57.9,11.2,11.0,0.542,18.5,26.0,0.354
Hawaii,2012-2013,32,17,15,0.531,-3.37,-2.54,,10,8,,13,7,,4,7,,2336,2305,,69.7,104.3,0.369,0.308,0.537,51.6,53.1,7.6,9.2,0.505,17.5,36.0,0.254
High Point,2012-2013,31,17,14,0.548,-4.64,-7.23,,12,4,,10,5,,6,8,,2221,2052,,67.4,105.5,0.331,0.240,0.521,49.7,55.3,10.8,11.7,0.485,15.0,35.4,0.237
Hofstra,2012-2013,32,7,25,0.219,-10.74,-1.90,,4,14,,6,9,,1,14,,1873,2132,,64.9,89.4,0.386,0.283,0.460,46.9,47.4,9.7,9.4,0.424,18.5,34.2,0.242
Holy Cross,2012-2013,30,12,18,0.400,-6.12,-2.96,,4,10,,7,5,,4,12,,1834,1929,,62.3,97.7,0.300,0.367,0.516,47.4,56.8,6.2,10.0,0.477,17.3,28.2,0.226
Houston,2012-2013,33,20,13,0.606,-0.30,-3.77,,7,9,,14,4,,5,8,,2578,2420,,70.1,108.5,0.398,0.280,0.552,50.1,54.8,9.3,9.4,0.515,15.6,34.1,0.282
Houston Christian,2012-2013,31,14,17,0.452,-15.25,-8.10,,3,5,,7,5,,3,12,,1982,2080,,69.6,90.4,0.365,0.256,0.491,47.7,49.0,9.8,6.8,0.455,20.9,33.3,0.242
Howard,2012-2013,31,7,24,0.226,-14.41,-5.34,,4,12,,5,7,,2,13,,1615,1868,,62.1,83.9,0.356,0.260,0.441,47.2,48.1,10.2,10.0,0.397,20.1,35.1,0.236
Idaho,2012-2013,30,12,18,0.400,-2.23,0.29,,7,11,,6,8,,6,8,,2050,2079,,63.3,107.0,0.376,0.341,0.568,51.5,55.1,6.4,7.7,0.529,18.3,33.1,0.279
Idaho State,2012-2013,30,6,24,0.200,-13.08,-4.94,,5,15,,5,7,,1,14,,1710,1928,,60.4,93.5,0.380,0.357,0.502,42.5,52.3,11.4,10.7,0.463,17.5,25.1,0.258
Illinois NCAA,2012-2013,36,23,13,0.639,13.18,10.04,,8,10,,12,4,,6,6,,2465,2332,,65.5,104.2,0.310,0.419,0.516,46.6,42.5,10.4,11.5,0.479,14.7,33.1,0.225
Illinois State,2012-2013,33,18,15,0.545,9.61,3.70,,8,10,,11,5,,5,8,,2460,2265,,69.3,106.8,0.344,0.364,0.552,47.4,56.3,10.4,11.9,0.518,16.2,29.5,0.249
Illinois-Chicago,2012-2013,34,18,16,0.529,-1.79,-0.69,,7,9,,12,4,,4,10,,2136,2134,,63.8,97.4,0.351,0.365,0.509,45.9,57.8,10.1,7.7,0.462,16.8,28.4,0.264
Indiana NCAA,2012-2013,36,29,7,0.806,24.92,8.39,,14,4,,17,2,,7,2,,2831,2236,,67.1,116.3,0.459,0.323,0.590,53.3,54.0,10.5,9.3,0.548,16.3,39.0,0.341
Indiana State,2012-2013,33,18,15,0.545,5.08,5.64,,9,9,,11,3,,4,10,,2159,2164,,65.3,98.7,0.420,0.339,0.527,47.0,53.2,8.5,8.6,0.483,17.2,26.9,0.297
Iona NCAA,2012-2013,34,20,14,0.588,4.06,0.00,,11,7,,11,1,,5,9,,2733,2595,,70.5,111.2,0.327,0.366,0.562,47.1,54.7,9.0,7.4,0.521,14.7,32.8,0.255
Iowa,2012-2013,38,25,13,0.658,14.22,6.93,,9,9,,18,2,,3,8,,2665,2388,,66.6,104.2,0.416,0.310,0.516,51.1,63.5,10.3,12.6,0.466,15.6,36.4,0.304
Iowa State NCAA,2012-2013,35,23,12,0.657,14.50,6.13,,11,7,,16,1,,4,7,,2779,2486,,70.0,111.8,0.330,0.438,0.569,51.2,58.2,9.0,7.0,0.538,15.9,34.2,0.241
IU Indy,2012-2013,32,6,26,0.188,-15.92,-2.79,,1,15,,3,8,,1,13,,2096,2451,,66.2,97.5,0.246,0.348,0.526,42.2,53.2,8.2,5.9,0.505,16.9,23.4,0.165
Jackson State,2012-2013,29,11,18,0.379,-14.82,-9.55,,9,9,,6,3,,4,14,,1920,2073,,69.4,94.2,0.384,0.350,0.489,43.2,42.5,11.8,5.8,0.445,15.9,27.5,0.268
Jacksonville,2012-2013,32,14,18,0.438,-10.20,-4.47,,9,9,,10,3,,3,13,,2181,2300,,69.4,96.7,0.363,0.280,0.508,48.4,53.5,9.5,8.5,0.468,18.5,33.1,0.255
Jacksonville State,2012-2013,28,17,11,0.607,-4.47,-4.28,,8,8,,9,3,,6,8,,1857,1817,,63.8,103.0,0.436,0.314,0.537,43.4,57.0,13.1,11.1,0.500,17.4,32.4,0.296
James Madison NCAA,2012-2013,36,21,15,0.583,-1.67,-2.22,,11,7,,10,4,,4,9,,2346,2326,,64.1,100.9,0.368,0.324,0.514,46.2,51.7,11.7,13.5,0.476,15.0,29.6,0.257
Kansas NCAA,2012-2013,37,31,6,0.838,20.79,7.55,,14,4,,16,1,,7,3,,2782,2292,,67.8,109.1,0.395,0.290,0.572,52.6,58.4,10.2,17.6,0.533,17.5,33.8,0.291
